Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
777000,54,565,0
778000,54,520,0
779000,54,556,0
780000,54,549,0
781000,54,545,0
782000,54,569,0
783000,54,547,0
784000,54,575,0
785000,55,547,0
786000,55,590,0
787000,55,565,0
788000,55,535,0
789000,55,562,0
790000,55,546,0
791000,55,567,0
792000,55,554,0
793000,55,553,1
794000,55,543,0
795000,55,586,0
796000,55,522,0
797000,55,511,0
798000,55,557,0
799000,55,552,0
800000,56,540,0
801000,56,577,0
802000,56,592,0
803000,56,576,0
804000,56,580,0
805000,56,534,1
806000,56,578,0
807000,56,587,0
808000,56,573,0
809000,56,586,0
810000,56,535,0
811000,56,552,0
812000,56,562,0
813000,56,553,0
814000,57,533,0
815000,57,543,0
816000,57,570,0
817000,57,581,0
818000,57,579,0
819000,57,565,0
820000,57,576,0
821000,57,588,0
822000,57,561,0
823000,57,605,0
824000,57,586,0
825000,57,595,0
826000,57,614,0
827000,57,605,0
828000,58,624,0
829000,58,605,0
830000,58,592,1
831000,58,570,0
832000,58,569,0
833000,58,610,0
834000,58,584,0
835000,58,585,0
836000,58,623,0
837000,58,617,0
838000,58,593,0
839000,58,588,0
840000,58,616,0
841000,58,589,0
842000,58,584,0
843000,59,573,0
844000,59,596,0
845000,59,617,0
846000,59,577,0
847000,59,571,0
848000,59,609,0
849000,59,580,0
850000,59,572,0
851000,59,588,0
852000,59,613,0
853000,59,581,0
854000,59,566,0
855000,59,599,0
856000,59,616,0
857000,60,620,0
858000,60,615,0
859000,60,577,0
860000,60,619,0
861000,60,593,0
862000,60,589,0
863000,60,585,0
864000,60,574,0
865000,60,611,0
866000,60,589,0
867000,60,609,0
868000,60,611,0
869000,60,619,0
870000,60,594,0
871000,60,581,0
872000,61,615,0
873000,61,608,0
874000,61,624,0
875000,61,676,0
876000,61,613,0
877000,61,629,0
878000,61,609,0
879000,61,624,0
880000,61,611,0
881000,61,609,0
882000,61,600,0
883000,61,615,0
884000,61,590,0
885000,61,539,0
886000,62,670,0
887000,62,586,0
888000,62,630,0
