Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
1337000,27.12,667,7
1338000,27.16,709,10
1339000,26.99,704,8
1340000,27.06,663,7
1341000,27.15,680,9
1342000,27.24,712,6
1343000,27.02,682,7
1344000,27.1,662,4
1345000,27.17,698,6
1346000,27.25,678,12
1347000,27.07,671,7
1348000,27.29,698,11
1349000,27.27,700,5
1350000,27.21,677,9
1351000,27.17,661,7
1352000,27.22,664,9
1353000,27.4,718,8
1354000,27.29,723,7
1355000,27.44,684,9
1356000,27.37,727,10
1357000,27.53,664,8
1358000,27.32,749,4
1359000,27.6,644,13
1360000,27.7,643,6
1361000,27.36,686,3
1362000,27.43,673,11
1363000,27.73,721,6
1364000,27.55,720,7
1365000,27.63,720,5
1366000,27.44,687,4
1367000,27.69,650,8
1368000,27.62,705,5
1369000,27.61,699,9
1370000,27.61,700,5
1371000,27.88,718,4
1372000,27.52,680,11
1373000,27.78,722,13
1374000,27.75,711,9
1375000,27.87,680,8
1376000,27.84,702,11
1377000,28.05,745,11
1378000,27.83,699,6
1379000,27.98,729,6
1380000,27.94,696,9
1381000,27.82,707,6
1382000,27.82,703,10
1383000,27.86,692,6
1384000,27.93,700,3
1385000,28.09,699,5
1386000,27.88,722,4
1387000,27.97,729,5
1388000,28.09,709,4
1389000,28.12,682,4
1390000,28.08,707,11
1391000,28.07,715,4
1392000,28.3,696,12
1393000,28.31,698,6
1394000,28.08,699,10
1395000,28.29,758,8
1396000,28.18,723,8
1397000,28.26,682,8
1398000,28.23,699,9
1399000,28.2,686,3
1400000,28.06,701,6
1401000,28.45,722,9
1402000,28.28,707,8
1403000,28.11,687,8
1404000,28.31,722,8
1405000,28.31,709,8
1406000,28.48,721,11
1407000,28.45,743,13
1408000,28.34,703,5
1409000,28.41,730,4
1410000,28.59,725,8
1411000,28.58,691,5
1412000,28.41,693,7
1413000,28.51,701,7
1414000,28.4,725,7
1415000,28.63,687,7
1416000,28.66,709,6
1417000,28.62,736,11
1418000,28.67,717,4
1419000,28.69,692,9
1420000,28.8,713,9
1421000,28.66,728,9
1422000,28.87,719,4
1423000,28.82,707,6
1424000,28.64,694,8
1425000,28.64,701,5
1426000,28.8,739,7
1427000,28.91,722,7
1428000,28.57,709,5
1429000,28.84,704,11
1430000,28.66,682,5
1431000,28.77,694,8
1432000,28.91,687,9
1433000,28.89,723,7
1434000,28.98,749,12
1435000,28.86,736,5
1436000,29.06,696,7
1437000,28.89,785,9
1438000,28.87,740,6
1439000,29.3,789,7
1440000,29.21,734,10
1441000,29.25,736,12
1442000,29.17,712,6
1443000,29.04,737,5
1444000,29.31,734,5
1445000,29.16,732,12
1446000,29.21,767,8
1447000,29.07,706,8
1448000,29.34,664,5
1449000,29.15,706,7
1450000,29.24,708,6
1451000,29.51,774,6
1452000,29.32,716,5
1453000,29.28,711,7
1454000,29.34,722,10
1455000,29.31,692,6
1456000,29.41,747,10
1457000,29.5,746,9
1458000,29.53,747,9
1459000,29.44,743,6
1460000,29.37,764,8
1461000,29.37,724,3
1462000,29.7,735,11
1463000,29.43,743,5
1464000,29.69,763,10
1465000,29.74,793,10
1466000,29.51,745,12
1467000,29.62,751,7
1468000,29.72,737,6
1469000,29.75,719,10
1470000,29.73,716,6
1471000,29.69,728,7
1472000,29.91,761,6
1473000,29.85,786,10
1474000,29.81,738,7
1475000,29.87,728,5
1476000,29.77,718,8
1477000,29.79,742,6
1478000,29.89,761,7
1479000,29.92,737,8
1480000,30.01,736,9
1481000,29.8,754,14
1482000,29.97,770,8
1483000,29.99,766,11
1484000,30.04,759,7
1485000,29.95,763,6
1486000,30.14,783,4
1487000,30.08,705,3
1488000,29.96,720,8
1489000,30.06,741,5
1490000,30.04,754,9
1491000,30.19,730,6
1492000,30.19,704,14
1493000,30.14,781,8
1494000,30.17,746,7
1495000,30.3,740,8
1496000,30.34,758,9
1497000,30.22,716,10
1498000,30.34,730,7
1499000,30.03,752,11
1500000,30.48,783,10
1501000,30.2,767,13
1502000,30.24,726,9
1503000,30.07,790,11
1504000,30.34,751,14
1505000,30.56,775,3
1506000,30.34,757,7
1507000,30.36,740,9
1508000,30.48,763,2
1509000,30.49,754,5
1510000,30.47,755,8
1511000,30.47,774,6
1512000,30.47,773,11
1513000,30.48,812,5
1514000,30.59,764,9
1515000,30.62,745,10
1516000,30.78,743,16
1517000,30.56,784,8
1518000,30.8,791,6
1519000,30.63,738,7
1520000,30.76,789,4
1521000,30.76,789,6
1522000,30.75,727,16
1523000,30.71,782,5
1524000,30.78,754,8
1525000,30.92,723,11
1526000,30.74,737,7
1527000,30.77,790,5
1528000,30.74,766,12
1529000,30.85,785,11
1530000,31.1,780,7
1531000,30.94,747,8
1532000,31.13,802,11
1533000,31.06,810,8
1534000,31.01,782,6
1535000,31.1,801,11
1536000,31.21,779,6
1537000,30.96,795,4
1538000,31.07,794,8
1539000,31.01,825,7
1540000,31.24,765,7
1541000,31.16,803,4
1542000,31.14,784,11
1543000,31.2,816,4
1544000,31.17,763,12
1545000,31.26,808,7
1546000,31.18,790,9
1547000,31.21,734,6
1548000,31.25,786,12
1549000,31.27,752,5
1550000,31.59,795,9
1551000,31.27,775,11
1552000,31.3,791,9
1553000,31.31,766,7
1554000,31.42,821,6
1555000,31.46,811,3
1556000,31.36,785,9
1557000,31.54,777,7
1558000,31.54,805,8
1559000,31.37,771,12
1560000,31.53,821,10
1561000,31.31,784,6
1562000,31.47,810,7
1563000,31.71,780,7
1564000,31.69,799,7
1565000,31.61,788,12
1566000,31.76,785,7
1567000,31.67,784,11
1568000,31.63,763,8
1569000,31.59,795,9
1570000,31.73,805,9
1571000,31.8,787,8
1572000,31.73,749,11
1573000,31.96,789,4
1574000,31.88,742,7
1575000,31.79,815,9
1576000,31.93,752,8
1577000,31.82,807,7
1578000,31.93,806,5
1579000,31.88,804,9
1580000,31.99,798,12
1581000,31.82,772,9
1582000,32.01,786,5
1583000,31.89,788,10
1584000,32.14,746,8
1585000,31.88,832,3
1586000,32.09,808,4
1587000,32.13,755,12
1588000,31.89,807,7
1589000,31.98,829,5
1590000,32.02,824,1
1591000,32.16,803,6
1592000,32.29,840,3
1593000,32.02,792,10
1594000,32.04,792,10
1595000,32.1,809,3
1596000,32.23,866,14
1597000,32.35,818,7
1598000,32.27,805,12
1599000,32.18,768,8
1600000,32.41,812,7
1601000,32.19,834,7
1602000,32.53,857,12
1603000,32.28,807,9
1604000,32.49,779,9
1605000,32.36,817,9
1606000,32.36,829,6
1607000,32.59,786,8
1608000,32.54,829,8
1609000,32.37,777,8
1610000,32.46,829,8
1611000,32.7,855,6
1612000,32.53,820,4
1613000,32.51,795,11
1614000,32.5,808,12
1615000,32.81,838,9
1616000,32.6,769,11
1617000,32.61,810,8
1618000,32.78,870,13
1619000,32.72,830,9
1620000,32.74,792,8
1621000,32.69,873,10
1622000,32.66,770,8
1623000,32.6,816,9
1624000,32.83,804,8
1625000,32.92,784,12
1626000,32.73,808,8
1627000,32.8,833,9
1628000,32.9,854,8
1629000,32.96,761,8
1630000,33.02,817,8
1631000,32.87,798,8
1632000,32.93,879,6
1633000,32.94,828,12
1634000,33.03,824,9
1635000,32.92,787,10
1636000,33.1,851,11
1637000,33.03,813,8
1638000,33.13,824,10
1639000,33.08,866,17
1640000,33.33,810,9
1641000,32.89,831,10
1642000,33.23,829,12
1643000,33.23,839,7
1644000,33.32,796,10
1645000,33.34,845,9
1646000,33.36,870,9
1647000,33.19,807,9
1648000,33.37,847,10
1649000,33.42,880,10
1650000,33.38,809,6
1651000,33.35,820,10
1652000,33.36,814,6
1653000,33.5,824,6
1654000,33.42,838,6
1655000,33.18,816,12
1656000,33.43,876,9
1657000,33.49,839,11
1658000,33.47,820,11
1659000,33.69,863,8
1660000,33.64,873,5
1661000,33.6,833,14
1662000,33.43,858,2
1663000,33.51,799,7
1664000,33.72,876,7
1665000,33.55,836,7
1666000,33.7,853,3
1667000,33.47,831,5
1668000,33.59,868,7
1669000,33.7,867,7
1670000,33.69,865,7
1671000,33.58,795,9
1672000,33.77,854,5
1673000,33.65,849,10
1674000,33.83,846,9
1675000,33.88,827,12
1676000,33.64,835,14
1677000,33.87,782,13
1678000,33.95,827,9
1679000,33.8,889,8
1680000,33.97,866,7
1681000,33.8,850,16
1682000,33.8,858,9
1683000,34.1,869,5
1684000,34.1,866,11
1685000,34.12,870,7
1686000,34.18,858,13
1687000,34.1,879,11
1688000,34.01,895,9
1689000,33.99,880,11
1690000,34.21,855,15
1691000,34.22,842,8
1692000,34.15,825,8
1693000,34.18,892,9
1694000,34.26,869,6
1695000,34.23,845,9
1696000,34.27,889,5
1697000,34.25,862,5
1698000,34.29,873,9
1699000,34.45,902,8
1700000,34.3,880,6
1701000,34.2,855,5
1702000,34.44,875,4
1703000,34.29,858,7
1704000,34.35,887,14
1705000,34.67,864,5
1706000,34.35,864,9
1707000,34.2,913,16
1708000,34.56,867,12
1709000,34.35,847,10
1710000,34.74,838,8
1711000,34.7,870,20
1712000,34.66,834,8
1713000,34.47,851,12
1714000,34.54,867,7
1715000,34.59,852,7
1716000,34.66,844,7
1717000,34.58,854,9
1718000,34.64,862,13
1719000,34.74,854,11
1720000,34.61,853,15
1721000,34.79,893,7
1722000,34.67,858,9
1723000,34.79,857,10
1724000,34.79,924,12
1725000,34.91,863,11
1726000,34.68,864,8
1727000,34.92,941,4
1728000,35.07,841,6
1729000,34.88,868,8
1730000,35.01,838,5
1731000,34.98,831,6
1732000,35.02,889,8
1733000,34.87,852,6
1734000,35.03,879,11
1735000,35.01,877,9
1736000,35.05,877,8
1737000,35,866,10
1738000,34.96,847,9
1739000,35.03,861,11
1740000,35.22,876,17
1741000,35.15,873,9
1742000,35.17,844,7
1743000,35.1,901,8
1744000,35.15,884,12
1745000,35.15,909,11
1746000,35.25,862,9
1747000,35.21,909,12
1748000,35.28,884,8
1749000,35.17,879,6
1750000,35.27,885,4
1751000,35.23,848,14
1752000,35.4,841,9
1753000,35.45,894,9
1754000,35.38,876,7
1755000,35.52,877,12
1756000,35.46,881,12
1757000,35.44,930,9
1758000,35.62,874,2
1759000,35.61,876,9
1760000,35.69,872,12
1761000,35.61,886,11
1762000,35.48,910,10
1763000,35.63,870,10
1764000,35.41,890,8
1765000,35.74,957,5
1766000,35.67,864,15
1767000,35.68,891,10
1768000,35.58,920,13
1769000,35.65,896,10
1770000,35.89,931,11
1771000,35.66,888,8
1772000,35.8,894,6
1773000,35.69,874,13
1774000,35.87,944,3
1775000,36,903,9
1776000,35.79,871,8
1777000,35.71,860,11
1778000,36,893,7
1779000,35.99,880,8
1780000,35.99,911,8
1781000,36.11,908,4
1782000,35.87,886,14
1783000,35.95,924,8
1784000,36.1,877,14
1785000,36.2,932,9
1786000,36.06,889,10
1787000,36,876,8
1788000,36,912,14
1789000,35.94,925,8
1790000,36.09,923,10
1791000,36.18,907,8
1792000,36.06,859,11
1793000,36.16,915,6
1794000,36.22,910,7
1795000,36.21,894,10
1796000,36.38,879,9
1797000,36.21,907,15
1798000,36.4,915,6
1799000,36.43,937,10
1800000,36.35,985,9
1801000,36.21,888,13
1802000,36.53,924,4
1803000,36.31,930,10
1804000,36.34,917,6
1805000,36.46,921,10
1806000,36.64,896,10
1807000,36.43,896,15
1808000,36.51,887,7
1809000,36.57,868,6
1810000,36.75,899,14
1811000,36.66,925,6
1812000,36.51,910,9
1813000,36.61,921,5
1814000,36.55,897,11
1815000,36.53,943,10
1816000,36.51,931,7
1817000,36.76,955,10
1818000,36.53,963,10
1819000,36.79,913,8
1820000,36.81,922,7
1821000,36.64,932,12
1822000,36.75,942,14
1823000,36.87,891,13
1824000,36.79,924,8
1825000,36.96,925,8
1826000,36.95,886,12
1827000,36.82,909,9
1828000,36.82,961,11
1829000,37.13,907,10
1830000,36.87,924,6
1831000,36.9,894,8
1832000,37.1,840,11
1833000,37.25,921,7
1834000,37.08,946,9
1835000,36.99,903,4
1836000,37.1,937,13
1837000,37.06,961,15
1838000,36.98,939,6
1839000,37.32,922,9
1840000,36.98,976,9
1841000,37.23,915,14
1842000,37.24,903,9
1843000,37.2,880,5
1844000,37.23,920,11
1845000,37.3,925,10
1846000,37.33,933,7
1847000,37.38,907,14
1848000,37.29,961,14
1849000,37.44,920,14
1850000,37.41,960,6
1851000,37.44,957,6
1852000,37.33,980,9
1853000,37.38,902,15
1854000,37.47,948,13
1855000,37.29,967,5
1856000,37.53,931,12
1857000,37.57,935,2
1858000,37.7,928,5
1859000,37.33,915,7
1860000,37.57,919,18
1861000,37.6,967,7
1862000,37.48,969,6
1863000,37.64,963,9
1864000,37.61,887,15
1865000,37.4,922,5
1866000,37.76,949,8
1867000,37.69,914,10
1868000,37.71,949,12
1869000,37.67,945,10
1870000,37.91,977,6
1871000,37.85,957,10
1872000,38.03,982,10
1873000,38.08,952,10
1874000,37.98,936,16
1875000,37.96,929,13
1876000,37.84,1005,8
1877000,37.81,933,7
1878000,37.94,934,15
1879000,37.85,969,9
1880000,37.98,932,9
1881000,38.11,946,7
1882000,38.09,930,12
1883000,38.12,939,3
1884000,38.05,933,14
1885000,37.89,967,11
1886000,38.17,915,11
1887000,37.99,965,5
1888000,38.1,916,11
1889000,38.02,952,7
1890000,38.41,979,16
1891000,38.36,973,7
1892000,37.98,962,9
1893000,38.52,942,9
1894000,38.43,920,11
1895000,38.4,969,9
1896000,38.22,922,9
1897000,38.36,1000,9
1898000,38.34,987,7
1899000,38.32,949,6
1900000,38.25,972,15
1901000,38.33,980,8
1902000,38.5,951,4
1903000,38.4,952,10
1904000,38.48,1016,8
1905000,38.39,959,8
1906000,38.54,962,5
1907000,38.51,994,6
1908000,38.53,995,9
1909000,38.66,956,8
1910000,38.56,964,13
1911000,38.68,963,8
1912000,38.52,966,12
1913000,38.66,985,5
1914000,38.73,937,6
1915000,38.52,967,7
1916000,38.55,975,15
1917000,38.75,972,13
1918000,38.79,953,12
1919000,38.74,979,5
1920000,38.71,937,11
1921000,38.65,963,5
1922000,38.7,912,4
1923000,38.78,976,10
1924000,38.82,970,6
1925000,38.89,986,6
1926000,38.84,965,12
1927000,38.64,957,10
1928000,38.74,962,7
1929000,39.11,1006,12
1930000,39,1021,4
1931000,39.13,922,7
1932000,39.02,973,9
1933000,38.99,1000,15
1934000,39.06,983,5
1935000,38.92,993,13
1936000,38.98,964,13
1937000,38.96,965,11
1938000,39.13,1001,12
1939000,39.2,979,9
1940000,39.16,899,7
1941000,39.37,994,8
1942000,39.19,965,6
1943000,39.32,986,10
1944000,39.54,1003,5
1945000,39.34,1007,13
1946000,39.22,1012,9
1947000,39.33,928,8
1948000,39.39,1006,9
1949000,39.33,1020,16
1950000,39.53,958,8
1951000,39.34,983,16
1952000,39.37,1003,13
1953000,39.38,986,7
1954000,39.52,984,13
1955000,39.47,1015,10
1956000,39.51,939,12
1957000,39.5,1005,7
1958000,39.5,953,12
1959000,39.45,975,14
1960000,39.66,982,8
1961000,39.62,994,8
1962000,39.55,1016,11
1963000,39.55,1035,13
1964000,39.76,1014,6
1965000,39.74,987,12
1966000,39.62,979,14
1967000,39.74,944,12
1968000,39.73,994,10
1969000,39.81,977,4
1970000,39.95,956,13
1971000,39.65,999,9
1972000,39.65,967,11
1973000,39.94,958,11
1974000,39.94,978,7
1975000,39.9,978,18
1976000,39.91,1028,17
1977000,40.06,1055,13
1978000,39.95,1005,8
1979000,40.01,1039,11
1980000,40.12,1043,10
1981000,40.21,1031,10
1982000,39.97,1016,18
1983000,40.16,992,6
1984000,40.14,1019,10
1985000,40.11,957,9
1986000,40.06,984,8
1987000,40.09,1070,7
1988000,40.13,982,11
1989000,40.23,1031,12
1990000,40.27,1019,10
1991000,40.38,1003,12
1992000,40.15,992,11
1993000,40.29,1079,12
1994000,40.28,984,11
1995000,40.31,978,13
1996000,40.27,1009,10
1997000,40.29,965,9
1998000,40.44,999,15
1999000,40.43,1046,9
