Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
1479000,103,1040,13
1480000,103,1043,12
1481000,103,1068,11
1482000,103,1021,14
1483000,103,1092,13
1484000,103,1055,16
1485000,103,1038,8
1486000,103,1018,9
1487000,103,1010,13
1488000,103,1005,13
1489000,103,1047,8
1490000,103,1080,13
1491000,104,1033,8
1492000,104,1044,15
1493000,104,1053,5
1494000,104,1028,10
1495000,104,1060,13
1496000,104,1029,10
1497000,104,1066,17
1498000,104,1076,13
1499000,104,1103,16
1500000,104,1071,11
1501000,104,1031,10
1502000,104,1032,11
1503000,104,1031,12
1504000,104,1062,18
1505000,105,1040,11
1506000,105,1045,17
1507000,105,1101,15
1508000,105,1036,15
1509000,105,1038,13
1510000,105,1055,12
1511000,105,1032,15
1512000,105,1061,10
1513000,105,1002,9
1514000,105,1038,18
1515000,105,1056,9
1516000,105,1067,11
1517000,105,1007,11
1518000,105,1053,14
1519000,105,1031,14
1520000,106,1035,14
1521000,106,1017,10
1522000,106,1053,12
1523000,106,1069,13
1524000,106,1086,15
1525000,106,1067,13
1526000,106,1056,10
1527000,106,1079,12
1528000,106,1090,11
1529000,106,1028,12
1530000,106,1017,15
1531000,106,1077,13
1532000,106,1074,12
1533000,106,1041,17
1534000,107,1069,14
1535000,107,1080,15
1536000,107,1056,13
1537000,107,1106,15
1538000,107,1065,14
1539000,107,1065,14
1540000,107,1099,14
1541000,107,1058,12
1542000,107,1113,8
1543000,107,1073,16
1544000,107,1058,16
1545000,107,1092,10
1546000,107,1017,14
1547000,107,1096,11
1548000,108,1074,10
1549000,108,1145,11
1550000,108,1187,9
1551000,108,1095,13
1552000,108,1054,14
1553000,108,1115,10
1554000,108,1029,18
1555000,108,1023,13
1556000,108,1073,16
1557000,108,1080,12
1558000,108,1122,8
1559000,108,1104,22
1560000,108,1088,19
1561000,108,1087,17
1562000,108,1053,18
1563000,109,1071,17
1564000,109,1080,13
1565000,109,1097,11
1566000,109,1060,10
1567000,109,1135,27
1568000,109,1102,10
1569000,109,1112,10
1570000,109,1080,19
1571000,109,1081,12
1572000,109,1095,7
1573000,109,1080,10
1574000,109,1135,14
1575000,109,1052,11
1576000,109,1083,16
1577000,110,1050,9
1578000,110,1099,13
1579000,110,1065,12
1580000,110,1102,9
1581000,110,1094,12
1582000,110,1105,18
1583000,110,1083,13
1584000,110,1057,17
1585000,110,1083,12
1586000,110,1144,18
1587000,110,1154,11
1588000,110,1107,11
1589000,110,1099,10
1590000,110,1132,13
1591000,110,1085,19
1592000,111,1061,12
1593000,111,1135,12
1594000,111,1131,6
1595000,111,1171,11
1596000,111,1084,14
1597000,111,1117,15
1598000,111,1095,7
1599000,111,1069,13
1600000,111,1179,12
1601000,111,1131,7
1602000,111,1125,8
1603000,111,1103,9
1604000,111,1154,20
1605000,111,1070,18
1606000,112,1119,15
1607000,112,1118,17
1608000,112,1102,13
1609000,112,1121,16
1610000,112,1131,10
1611000,112,1152,15
1612000,112,1084,17
1613000,112,1138,11
1614000,112,1132,17
1615000,112,1104,15
1616000,112,1145,21
1617000,112,1116,9
1618000,112,1104,17
1619000,112,1164,11
1620000,112,1112,16
1621000,113,1127,14
1622000,113,1103,13
1623000,113,1197,10
1624000,113,1139,13
1625000,113,1197,11
1626000,113,1143,15
1627000,113,1115,14
1628000,113,1124,14
1629000,113,1133,9
1630000,113,1159,17
1631000,113,1120,14
1632000,113,1080,19
1633000,113,1134,10
1634000,113,1196,10
1635000,114,1106,9
1636000,114,1178,17
1637000,114,1156,11
1638000,114,1154,14
1639000,114,1119,7
1640000,114,1178,20
1641000,114,1174,19
1642000,114,1163,11
1643000,114,1150,18
1644000,114,1180,13
1645000,114,1198,13
1646000,114,1175,14
1647000,114,1154,14
1648000,114,1186,10
1649000,115,1162,14
1650000,115,1163,13
1651000,115,1167,18
1652000,115,1124,11
1653000,115,1129,13
1654000,115,1152,16
1655000,115,1189,13
1656000,115,1141,14
1657000,115,1179,11
1658000,115,1118,11
1659000,115,1178,11
1660000,115,1109,14
1661000,115,1156,11
1662000,115,1140,11
1663000,115,1151,15
1664000,116,1186,10
1665000,116,1167,12
1666000,116,1097,12
1667000,116,1217,12
1668000,116,1229,12
1669000,116,1160,21
1670000,116,1162,18
1671000,116,1147,16
1672000,116,1264,10
1673000,116,1154,21
1674000,116,1192,18
1675000,116,1181,10
1676000,116,1122,14
1677000,116,1170,21
1678000,117,1210,14
1679000,117,1189,14
1680000,117,1125,14
1681000,117,1194,11
1682000,117,1191,14
1683000,117,1159,13
1684000,117,1173,15
1685000,117,1139,12
1686000,117,1149,11
1687000,117,1171,10
1688000,117,1154,15
1689000,117,1173,11
1690000,117,1183,14
1691000,117,1221,14
1692000,118,1168,14
1693000,118,1190,14
1694000,118,1252,17
1695000,118,1211,14
1696000,118,1139,9
1697000,118,1210,26
1698000,118,1165,13
1699000,118,1212,13
1700000,118,1155,13
1701000,118,1184,13
1702000,118,1198,11
1703000,118,1208,10
1704000,118,1159,12
1705000,118,1195,17
1706000,118,1186,13
1707000,119,1172,14
1708000,119,1145,13
1709000,119,1175,11
1710000,119,1241,11
1711000,119,1144,12
1712000,119,1236,12
1713000,119,1142,10
1714000,119,1169,13
1715000,119,1179,19
1716000,119,1171,14
1717000,119,1193,14
1718000,119,1220,13
1719000,119,1231,9
1720000,119,1231,16
1721000,120,1225,14
1722000,120,1246,21
1723000,120,1203,15
1724000,120,1252,16
1725000,120,1217,14
1726000,120,1210,19
1727000,120,1250,17
1728000,120,1222,11
1729000,120,1158,14
1730000,120,1194,15
1731000,120,1181,11
1732000,120,1200,14
1733000,120,1203,16
1734000,120,1220,14
1735000,120,1231,9
1736000,121,1205,17
1737000,121,1229,10
1738000,121,1271,12
1739000,121,1275,13
1740000,121,1219,14
1741000,121,1268,13
1742000,121,1192,15
1743000,121,1215,18
1744000,121,1170,17
1745000,121,1223,16
1746000,121,1206,12
1747000,121,1232,14
1748000,121,1199,14
1749000,121,1179,16
1750000,122,1239,14
1751000,122,1219,13
1752000,122,1284,10
1753000,122,1200,19
1754000,122,1172,8
1755000,122,1200,12
1756000,122,1163,17
1757000,122,1248,15
1758000,122,1249,13
1759000,122,1232,16
1760000,122,1258,18
1761000,122,1238,15
1762000,122,1190,14
1763000,122,1182,20
1764000,122,1236,15
1765000,123,1237,13
1766000,123,1246,13
1767000,123,1207,13
1768000,123,1221,13
1769000,123,1297,21
1770000,123,1169,21
1771000,123,1266,13
1772000,123,1211,13
1773000,123,1234,10
1774000,123,1241,17
1775000,123,1191,14
1776000,123,1274,23
1777000,123,1233,13
1778000,123,1219,15
1779000,124,1190,17
1780000,124,1248,15
1781000,124,1234,19
1782000,124,1262,12
1783000,124,1301,11
1784000,124,1261,14
1785000,124,1231,17
1786000,124,1331,17
1787000,124,1262,15
1788000,124,1269,12
1789000,124,1245,17
1790000,124,1204,14
1791000,124,1184,10
1792000,124,1237,13
1793000,125,1223,19
1794000,125,1237,16
1795000,125,1305,15
1796000,125,1284,16
1797000,125,1246,17
1798000,125,1227,20
1799000,125,1302,17
1800000,125,1250,13
1801000,125,1219,19
1802000,125,1273,14
1803000,125,1331,16
1804000,125,1249,11
1805000,125,1267,17
1806000,125,1219,20
1807000,125,1229,13
1808000,126,1316,15
1809000,126,1287,14
1810000,126,1287,15
1811000,126,1286,15
1812000,126,1214,18
1813000,126,1250,8
1814000,126,1270,17
1815000,126,1290,11
1816000,126,1233,12
1817000,126,1320,20
1818000,126,1308,17
1819000,126,1242,11
1820000,126,1195,11
1821000,126,1257,18
1822000,127,1274,16
1823000,127,1251,16
1824000,127,1328,12
1825000,127,1292,14
1826000,127,1293,16
1827000,127,1353,19
1828000,127,1316,18
1829000,127,1313,13
1830000,127,1257,16
1831000,127,1317,14
1832000,127,1273,15
1833000,127,1264,13
1834000,127,1334,15
1835000,127,1245,20
1836000,128,1228,15
1837000,128,1279,12
1838000,128,1325,10
1839000,128,1314,17
1840000,128,1317,18
1841000,128,1325,13
1842000,128,1271,17
1843000,128,1301,16
1844000,128,1281,10
1845000,128,1283,17
1846000,128,1308,9
1847000,128,1311,15
1848000,128,1293,11
1849000,128,1293,14
1850000,128,1278,13
1851000,129,1302,11
1852000,129,1276,12
1853000,129,1317,13
1854000,129,1301,20
1855000,129,1313,16
1856000,129,1248,13
1857000,129,1326,14
1858000,129,1293,8
1859000,129,1294,10
1860000,129,1286,15
1861000,129,1263,12
1862000,129,1261,13
1863000,129,1372,16
1864000,129,1288,17
1865000,130,1279,12
1866000,130,1339,11
1867000,130,1288,17
1868000,130,1304,15
1869000,130,1295,13
1870000,130,1314,16
1871000,130,1322,17
1872000,130,1371,14
1873000,130,1274,10
1874000,130,1315,14
1875000,130,1353,11
1876000,130,1304,13
1877000,130,1351,21
1878000,130,1303,17
1879000,130,1284,16
1880000,131,1233,16
1881000,131,1302,21
1882000,131,1267,8
1883000,131,1242,10
1884000,131,1344,13
1885000,131,1279,15
1886000,131,1284,19
1887000,131,1282,11
1888000,131,1335,14
1889000,131,1328,16
1890000,131,1304,16
1891000,131,1349,19
1892000,131,1320,15
1893000,131,1302,22
1894000,132,1334,19
1895000,132,1274,17
1896000,132,1345,11
1897000,132,1319,16
1898000,132,1333,17
1899000,132,1361,17
1900000,132,1345,11
1901000,132,1281,15
1902000,132,1334,15
1903000,132,1312,13
1904000,132,1324,20
1905000,132,1382,16
1906000,132,1307,14
1907000,132,1327,16
1908000,132,1281,15
1909000,133,1318,17
1910000,133,1376,13
1911000,133,1351,13
1912000,133,1255,25
1913000,133,1339,17
1914000,133,1394,19
1915000,133,1395,15
1916000,133,1380,23
1917000,133,1308,15
1918000,133,1314,15
1919000,133,1336,16
1920000,133,1374,14
1921000,133,1301,20
1922000,133,1340,13
1923000,134,1391,11
1924000,134,1377,16
1925000,134,1299,15
1926000,134,1341,16
1927000,134,1330,18
1928000,134,1334,16
1929000,134,1354,11
1930000,134,1334,14
1931000,134,1350,15
1932000,134,1379,14
1933000,134,1357,12
1934000,134,1318,16
1935000,134,1421,12
1936000,134,1383,13
1937000,135,1330,8
1938000,135,1377,5
1939000,135,1368,16
1940000,135,1345,17
1941000,135,1348,20
1942000,135,1339,10
1943000,135,1418,17
1944000,135,1369,12
1945000,135,1319,12
1946000,135,1443,12
1947000,135,1383,20
1948000,135,1324,16
1949000,135,1364,16
1950000,135,1317,13
1951000,135,1329,15
1952000,136,1382,18
1953000,136,1388,10
1954000,136,1339,9
1955000,136,1396,16
1956000,136,1386,13
1957000,136,1369,11
1958000,136,1392,16
1959000,136,1344,16
1960000,136,1346,20
1961000,136,1350,16
1962000,136,1388,17
1963000,136,1373,12
1964000,136,1384,17
1965000,136,1308,17
1966000,137,1370,15
1967000,137,1324,19
1968000,137,1389,14
1969000,137,1426,17
1970000,137,1400,19
1971000,137,1389,19
1972000,137,1362,17
1973000,137,1390,12
1974000,137,1356,14
1975000,137,1433,14
1976000,137,1385,15
1977000,137,1362,14
1978000,137,1368,18
1979000,137,1392,9
1980000,137,1366,29
1981000,138,1378,15
1982000,138,1379,20
1983000,138,1380,15
1984000,138,1345,21
1985000,138,1390,22
1986000,138,1365,9
1987000,138,1375,16
1988000,138,1441,17
1989000,138,1358,14
1990000,138,1425,23
1991000,138,1375,13
1992000,138,1369,10
1993000,138,1300,11
1994000,138,1336,14
1995000,139,1459,18
1996000,139,1413,14
1997000,139,1395,18
1998000,139,1393,24
1999000,139,1383,14
