Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
1022000,70.98333333333333,686,0
1023000,70.98333333333333,727,0
1024000,70.93333333333334,717,0
1025000,71.18333333333334,739,0
1026000,71.13333333333334,712,0
1027000,71.28333333333333,729,0
1028000,71.3,771,0
1029000,71.55,732,0
1030000,71.51666666666667,694,0
1031000,71.68333333333334,723,0
1032000,71.68333333333334,733,0
1033000,71.7,717,0
1034000,71.83333333333333,724,0
1035000,71.91666666666667,703,0
1036000,71.98333333333333,717,0
1037000,72.01666666666667,733,0
1038000,72.1,712,0
1039000,72.06666666666666,697,0
1040000,72.21666666666667,699,0
1041000,72.33333333333333,732,0
1042000,72.35,757,0
1043000,72.46666666666667,708,0
1044000,72.5,657,0
1045000,72.68333333333334,747,0
1046000,72.68333333333334,736,0
1047000,72.7,737,0
1048000,72.85,744,0
1049000,72.9,789,0
1050000,72.86666666666666,764,0
1051000,72.98333333333333,756,0
1052000,73.01666666666667,723,0
1053000,73.05,772,0
1054000,73.08333333333333,731,0
1055000,73.1,767,0
1056000,73.23333333333333,745,0
1057000,73.33333333333333,772,0
1058000,73.41666666666667,774,0
1059000,73.53333333333333,762,0
1060000,73.63333333333334,718,0
1061000,73.7,801,0
1062000,73.76666666666667,746,0
1063000,73.86666666666666,690,0
1064000,73.91666666666667,742,0
1065000,74.0,690,0
1066000,74.05,779,0
1067000,74.03333333333333,752,0
1068000,74.15,713,0
1069000,74.25,764,0
1070000,74.23333333333333,795,0
1071000,74.23333333333333,725,0
1072000,74.45,734,0
1073000,74.46666666666667,773,0
1074000,74.58333333333333,803,0
1075000,74.75,771,0
1076000,74.73333333333333,776,0
1077000,74.85,765,0
1078000,74.95,723,0
1079000,74.86666666666666,745,0
1080000,74.98333333333333,764,0
1081000,75.05,702,0
1082000,75.21666666666667,709,0
1083000,75.2,751,0
1084000,75.11666666666666,746,0
1085000,75.36666666666666,726,0
1086000,75.45,735,0
1087000,75.41666666666667,743,0
1088000,75.61666666666666,730,0
1089000,75.73333333333333,775,0
1090000,75.8,723,0
1091000,75.83333333333333,788,0
1092000,75.9,770,0
1093000,75.96666666666667,787,0
1094000,75.93333333333334,728,0
1095000,76.06666666666666,788,0
1096000,76.13333333333334,755,0
1097000,76.05,754,0
1098000,76.26666666666667,744,0
1099000,76.28333333333333,741,0
1100000,76.3,757,0
1101000,76.38333333333334,782,0
1102000,76.4,760,0
1103000,76.71666666666667,739,0
1104000,76.78333333333333,783,0
1105000,76.83333333333333,781,0
1106000,76.81666666666666,744,0
1107000,76.88333333333334,740,0
1108000,76.98333333333333,775,0
1109000,77.06666666666666,785,0
1110000,77.08333333333333,822,0
1111000,77.11666666666666,771,0
1112000,77.08333333333333,796,0
1113000,77.31666666666666,748,0
1114000,77.28333333333333,758,0
1115000,77.35,787,0
1116000,77.58333333333333,780,0
1117000,77.53333333333333,796,0
1118000,77.66666666666667,820,0
1119000,77.76666666666667,794,0
1120000,77.81666666666666,768,0
1121000,77.88333333333334,796,0
1122000,77.95,773,0
1123000,77.95,823,0
1124000,77.96666666666667,760,0
1125000,78.0,808,0
1126000,78.11666666666666,778,0
1127000,78.18333333333334,776,0
1128000,78.36666666666666,797,0
1129000,78.28333333333333,784,0
1130000,78.46666666666667,788,0
1131000,78.45,775,0
1132000,78.6,761,0
1133000,78.7,770,0
1134000,78.81666666666666,819,0
1135000,78.96666666666667,844,0
1136000,78.85,815,0
1137000,78.95,784,0
1138000,79.03333333333333,788,0
1139000,79.0,836,0
1140000,79.11666666666666,793,0
1141000,79.18333333333334,807,0
1142000,79.2,825,0
1143000,79.21666666666667,798,0
1144000,79.38333333333334,806,0
1145000,79.51666666666667,803,0
1146000,79.68333333333334,790,0
1147000,79.75,821,0
1148000,79.81666666666666,797,0
1149000,79.88333333333334,828,0
1150000,79.86666666666666,767,0
1151000,79.95,801,0
1152000,80.05,790,0
1153000,80.0,795,0
1154000,80.03333333333333,792,0
1155000,80.2,835,0
1156000,80.3,840,0
1157000,80.38333333333334,801,0
1158000,80.31666666666666,811,0
1159000,80.5,834,0
1160000,80.53333333333333,872,0
1161000,80.63333333333334,803,0
1162000,80.66666666666667,803,0
1163000,80.85,801,0
1164000,80.85,786,0
1165000,80.85,825,0
1166000,80.91666666666667,769,0
1167000,81.06666666666666,792,0
1168000,81.01666666666667,830,0
1169000,81.2,816,0
1170000,81.23333333333333,818,0
1171000,81.36666666666666,840,0
1172000,81.48333333333333,803,0
1173000,81.3,808,0
1174000,81.48333333333333,816,0
1175000,81.63333333333334,851,0
1176000,81.71666666666667,817,0
1177000,81.7,811,0
1178000,81.81666666666666,799,0
1179000,81.91666666666667,816,0
1180000,81.96666666666667,877,0
1181000,82.03333333333333,816,0
1182000,82.08333333333333,838,0
1183000,82.08333333333333,853,0
1184000,82.18333333333334,848,0
1185000,82.21666666666667,844,0
1186000,82.26666666666667,850,0
1187000,82.36666666666666,829,0
1188000,82.51666666666667,834,0
1189000,82.68333333333334,793,0
1190000,82.75,860,0
1191000,82.81666666666666,866,0
1192000,82.8,808,0
1193000,82.9,801,0
1194000,82.85,824,0
1195000,83.0,851,0
1196000,82.98333333333333,822,0
1197000,83.06666666666666,812,0
1198000,83.15,854,0
1199000,83.23333333333333,818,0
1200000,83.18333333333334,852,0
1201000,83.28333333333333,826,0
1202000,83.41666666666667,831,0
1203000,83.68333333333334,876,0
1204000,83.7,821,0
1205000,83.7,833,0
1206000,83.81666666666666,852,0
1207000,83.88333333333334,850,0
1208000,83.93333333333334,869,0
1209000,83.95,830,0
1210000,84.06666666666666,850,0
1211000,84.15,851,0
1212000,84.1,852,0
1213000,84.18333333333334,850,0
1214000,84.28333333333333,887,0
1215000,84.45,846,0
1216000,84.4,873,0
1217000,84.51666666666667,870,0
1218000,84.5,843,0
1219000,84.71666666666667,881,0
1220000,84.88333333333334,816,0
1221000,84.88333333333334,892,0
1222000,84.91666666666667,867,0
1223000,84.98333333333333,796,0
1224000,85.0,922,0
1225000,85.13333333333334,860,0
1226000,85.15,822,0
1227000,85.16666666666667,875,0
1228000,85.35,853,0
1229000,85.38333333333334,898,0
1230000,85.41666666666667,862,0
1231000,85.51666666666667,855,0
1232000,85.58333333333333,810,0
1233000,85.71666666666667,847,0
1234000,85.75,837,0
1235000,85.78333333333333,810,0
1236000,85.78333333333333,854,0
1237000,85.91666666666667,848,0
1238000,85.95,891,0
1239000,85.98333333333333,865,0
1240000,86.08333333333333,882,0
1241000,86.1,831,0
1242000,86.18333333333334,843,0
1243000,86.3,862,0
1244000,86.41666666666667,867,0
1245000,86.46666666666667,870,0
1246000,86.53333333333333,871,0
1247000,86.65,877,0
1248000,86.75,897,0
1249000,86.78333333333333,860,0
1250000,86.81666666666666,864,0
1251000,86.85,937,0
1252000,86.95,856,0
1253000,87.0,893,0
1254000,87.06666666666666,857,0
1255000,87.06666666666666,872,0
1256000,87.08333333333333,907,0
1257000,87.15,888,0
1258000,87.38333333333334,877,0
1259000,87.4,843,0
1260000,87.5,883,0
1261000,87.6,920,0
1262000,87.76666666666667,847,0
1263000,87.68333333333334,856,0
1264000,87.93333333333334,891,0
1265000,87.88333333333334,893,0
1266000,87.93333333333334,856,0
1267000,88.01666666666667,873,0
1268000,88.01666666666667,890,0
1269000,88.03333333333333,850,0
1270000,88.01666666666667,919,0
1271000,88.15,877,0
1272000,88.2,889,0
1273000,88.43333333333334,842,0
1274000,88.53333333333333,915,0
1275000,88.58333333333333,831,0
1276000,88.58333333333333,897,0
1277000,88.71666666666667,910,0
1278000,88.81666666666666,872,0
1279000,88.88333333333334,891,0
1280000,88.9,852,0
1281000,88.95,855,0
1282000,89.06666666666666,865,0
1283000,89.16666666666667,913,0
1284000,89.13333333333334,943,0
1285000,89.16666666666667,868,0
1286000,89.21666666666667,941,0
1287000,89.3,910,0
1288000,89.41666666666667,883,0
1289000,89.48333333333333,862,0
1290000,89.56666666666666,921,0
1291000,89.63333333333334,950,0
1292000,89.75,868,0
1293000,89.78333333333333,895,0
1294000,89.9,908,0
1295000,89.93333333333334,872,0
1296000,90.01666666666667,907,0
1297000,90.06666666666666,966,0
1298000,90.11666666666666,920,0
1299000,90.11666666666666,934,0
1300000,90.31666666666666,938,0
1301000,90.3,870,0
1302000,90.45,925,0
1303000,90.48333333333333,908,0
1304000,90.66666666666667,878,0
1305000,90.6,843,0
1306000,90.73333333333333,923,0
1307000,90.86666666666666,933,0
1308000,90.83333333333333,921,0
1309000,90.91666666666667,895,0
1310000,90.93333333333334,946,0
1311000,90.98333333333333,912,0
1312000,91.1,894,0
1313000,91.11666666666666,944,0
1314000,91.18333333333334,914,0
1315000,91.31666666666666,908,0
1316000,91.26666666666667,961,0
1317000,91.5,923,0
1318000,91.61666666666666,873,0
1319000,91.48333333333333,917,0
1320000,91.66666666666667,918,0
1321000,91.75,908,0
1322000,91.78333333333333,927,0
1323000,91.88333333333334,924,0
1324000,92.0,956,0
1325000,91.96666666666667,876,0
1326000,92.11666666666666,976,0
1327000,92.1,959,0
1328000,92.11666666666666,939,0
1329000,92.26666666666667,943,0
1330000,92.38333333333334,951,0
1331000,92.36666666666666,925,0
1332000,92.56666666666666,938,0
1333000,92.53333333333333,881,0
1334000,92.73333333333333,917,0
1335000,92.66666666666667,940,0
1336000,92.85,921,0
1337000,92.9,898,0
1338000,92.93333333333334,889,0
1339000,93.03333333333333,943,0
1340000,93.08333333333333,986,0
1341000,93.08333333333333,995,0
1342000,93.13333333333334,939,0
1343000,93.13333333333334,948,0
1344000,93.25,962,0
1345000,93.33333333333333,935,0
1346000,93.5,1001,0
1347000,93.53333333333333,908,0
1348000,93.66666666666667,1016,0
1349000,93.75,949,0
1350000,93.83333333333333,935,0
1351000,93.91666666666667,925,0
1352000,93.93333333333334,904,0
1353000,94.03333333333333,925,0
1354000,94.03333333333333,883,0
1355000,94.06666666666666,941,0
1356000,94.11666666666666,944,0
1357000,94.25,908,0
1358000,94.21666666666667,955,0
1359000,94.45,938,0
1360000,94.43333333333334,999,0
1361000,94.51666666666667,961,0
1362000,94.6,996,0
1363000,94.71666666666667,942,0
1364000,94.85,986,0
1365000,94.9,941,0
1366000,94.85,940,0
1367000,95.0,919,0
1368000,94.96666666666667,920,0
1369000,95.03333333333333,941,0
1370000,95.06666666666666,940,0
1371000,95.15,924,0
1372000,95.2,970,0
1373000,95.36666666666666,956,0
1374000,95.36666666666666,956,0
1375000,95.55,961,0
1376000,95.51666666666667,992,0
1377000,95.63333333333334,984,0
1378000,95.65,943,0
1379000,95.83333333333333,928,0
1380000,95.88333333333334,929,0
1381000,95.88333333333334,974,0
1382000,95.88333333333334,1021,0
1383000,96.03333333333333,929,0
1384000,96.05,976,0
1385000,96.1,1060,0
1386000,96.15,985,0
1387000,96.18333333333334,978,0
1388000,96.4,932,0
1389000,96.45,942,0
1390000,96.5,1016,0
1391000,96.63333333333334,972,0
1392000,96.71666666666667,951,0
1393000,96.76666666666667,984,0
1394000,96.85,966,0
1395000,96.93333333333334,938,0
1396000,97.08333333333333,992,0
1397000,97.01666666666667,1012,0
1398000,97.08333333333333,955,0
1399000,97.18333333333334,966,0
1400000,97.13333333333334,983,0
1401000,97.28333333333333,1022,0
1402000,97.35,990,0
1403000,97.4,1009,0
1404000,97.55,998,0
1405000,97.7,985,0
1406000,97.71666666666667,993,0
1407000,97.78333333333333,943,0
1408000,97.86666666666666,897,0
1409000,97.91666666666667,944,0
1410000,97.91666666666667,984,0
1411000,97.96666666666667,994,0
1412000,98.01666666666667,984,0
1413000,98.03333333333333,997,0
1414000,98.13333333333334,972,0
1415000,98.13333333333334,982,0
1416000,98.23333333333333,993,0
1417000,98.36666666666666,995,0
1418000,98.4,1000,0
1419000,98.53333333333333,1011,0
1420000,98.68333333333334,1053,0
1421000,98.81666666666666,1031,0
1422000,98.85,984,0
1423000,98.96666666666667,968,0
1424000,98.91666666666667,973,0
1425000,99.03333333333333,940,0
1426000,98.98333333333333,1042,0
1427000,99.03333333333333,1044,0
1428000,99.16666666666667,968,0
1429000,99.08333333333333,985,0
1430000,99.15,973,0
1431000,99.36666666666666,1013,0
1432000,99.45,989,0
1433000,99.56666666666666,957,0
1434000,99.58333333333333,1016,0
1435000,99.6,982,0
1436000,99.85,1016,0
1437000,99.81666666666666,1019,0
1438000,99.93333333333334,978,0
1439000,99.91666666666667,1015,0
1440000,100.05,1020,0
1441000,100.1,975,0
1442000,100.1,1014,0
1443000,100.11666666666666,960,0
1444000,100.16666666666667,1005,0
1445000,100.28333333333333,993,0
1446000,100.31666666666666,978,0
1447000,100.58333333333333,1032,0
1448000,100.56666666666666,986,0
1449000,100.63333333333334,1023,0
1450000,100.7,1009,0
1451000,100.85,1014,0
1452000,100.88333333333334,1015,0
1453000,100.91666666666667,1020,0
1454000,101.01666666666667,982,0
1455000,101.05,1004,0
1456000,101.06666666666666,1022,0
1457000,101.13333333333334,1037,0
1458000,101.26666666666667,1032,0
1459000,101.25,1003,0
1460000,101.21666666666667,1009,0
1461000,101.38333333333334,1012,0
1462000,101.51666666666667,1060,0
1463000,101.6,975,0
1464000,101.8,970,0
1465000,101.83333333333333,1011,0
1466000,101.88333333333334,974,0
1467000,101.93333333333334,1009,0
1468000,102.01666666666667,984,0
1469000,102.0,1006,0
1470000,102.06666666666666,1025,0
1471000,102.08333333333333,1039,0
1472000,102.16666666666667,998,0
1473000,102.36666666666666,1043,0
1474000,102.4,1037,0
1475000,102.31666666666666,1024,0
1476000,102.55,1095,0
1477000,102.6,1015,0
1478000,102.7,1022,0
1479000,102.78333333333333,1013,0
1480000,102.9,1074,0
1481000,102.85,1004,0
1482000,102.98333333333333,1026,0
1483000,103.01666666666667,1045,0
1484000,103.01666666666667,1020,0
1485000,103.15,1012,0
1486000,103.15,1019,0
1487000,103.15,1048,0
1488000,103.38333333333334,1030,0
1489000,103.4,1036,0
1490000,103.43333333333334,1061,0
1491000,103.4,1064,0
1492000,103.65,1056,0
1493000,103.75,992,0
1494000,103.83333333333333,1061,0
1495000,103.9,1088,0
1496000,103.95,1063,0
1497000,103.98333333333333,1081,0
1498000,104.05,1029,0
1499000,104.01666666666667,1055,0
1500000,104.16666666666667,995,0
1501000,104.18333333333334,1065,0
1502000,104.26666666666667,1029,0
1503000,104.31666666666666,1031,0
1504000,104.35,1060,0
1505000,104.51666666666667,1031,0
1506000,104.53333333333333,1089,0
1507000,104.75,1023,0
1508000,104.76666666666667,1064,0
1509000,104.83333333333333,1033,0
1510000,104.93333333333334,1029,0
1511000,104.95,1077,0
1512000,105.0,1000,0
1513000,105.06666666666666,1033,0
1514000,105.06666666666666,1052,0
1515000,105.15,1079,0
1516000,105.25,1095,0
1517000,105.35,1044,0
1518000,105.33333333333333,1055,0
1519000,105.58333333333333,1068,0
1520000,105.53333333333333,1028,0
1521000,105.75,1089,0
1522000,105.78333333333333,1047,0
1523000,105.78333333333333,1026,0
1524000,106.0,1094,0
1525000,105.98333333333333,1020,0
1526000,105.95,1010,0
1527000,106.08333333333333,1079,0
1528000,106.08333333333333,1080,0
1529000,106.13333333333334,1023,0
1530000,106.26666666666667,1058,0
1531000,106.16666666666667,1146,0
1532000,106.28333333333333,1089,0
1533000,106.5,1116,0
1534000,106.48333333333333,1042,0
1535000,106.6,1075,0
1536000,106.78333333333333,1050,0
1537000,106.68333333333334,1132,0
1538000,106.95,1068,0
1539000,106.93333333333334,1096,0
1540000,106.9,1024,0
1541000,106.96666666666667,1112,0
1542000,107.06666666666666,1104,0
1543000,107.06666666666666,1104,0
1544000,107.2,1078,0
1545000,107.25,1085,0
1546000,107.28333333333333,1094,0
1547000,107.4,1059,0
1548000,107.43333333333334,1076,0
1549000,107.45,1080,0
1550000,107.65,1126,0
1551000,107.7,1087,0
1552000,107.83333333333333,1042,0
1553000,107.88333333333334,1058,0
1554000,107.9,1079,0
1555000,108.06666666666666,1099,0
1556000,107.98333333333333,1148,0
1557000,108.05,1078,0
1558000,108.16666666666667,1097,0
1559000,108.36666666666666,1073,0
1560000,108.23333333333333,1061,0
1561000,108.41666666666667,1132,0
1562000,108.5,1107,0
1563000,108.4,1077,0
1564000,108.68333333333334,1095,0
1565000,108.76666666666667,1155,0
1566000,108.78333333333333,1070,0
1567000,108.9,1095,0
1568000,108.9,1075,0
1569000,108.96666666666667,1082,0
1570000,109.0,1126,0
1571000,109.11666666666666,1119,0
1572000,109.1,1134,0
1573000,109.18333333333334,1090,0
1574000,109.23333333333333,1086,0
1575000,109.28333333333333,1073,0
1576000,109.53333333333333,1120,0
1577000,109.48333333333333,1102,0
1578000,109.58333333333333,1105,0
1579000,109.73333333333333,1090,0
1580000,109.78333333333333,1064,0
1581000,109.88333333333334,1165,0
1582000,109.93333333333334,1098,0
1583000,109.86666666666666,1061,0
1584000,110.01666666666667,1102,0
1585000,110.11666666666666,1165,0
1586000,110.1,1099,0
1587000,110.16666666666667,1093,0
1588000,110.23333333333333,1146,0
1589000,110.26666666666667,1087,0
1590000,110.25,1142,0
1591000,110.43333333333334,1071,0
1592000,110.53333333333333,1102,0
1593000,110.56666666666666,1099,0
1594000,110.75,1103,0
1595000,110.88333333333334,1137,0
1596000,110.91666666666667,1096,0
1597000,110.93333333333334,1097,0
1598000,110.98333333333333,1135,0
1599000,111.03333333333333,1083,0
1600000,111.03333333333333,1148,0
1601000,111.13333333333334,1094,0
1602000,111.16666666666667,1117,0
1603000,111.25,1148,0
1604000,111.26666666666667,1165,0
1605000,111.41666666666667,1138,0
1606000,111.48333333333333,1111,0
1607000,111.71666666666667,1153,0
1608000,111.63333333333334,1103,0
1609000,111.75,1080,0
1610000,111.9,1175,0
1611000,111.96666666666667,1127,0
1612000,111.93333333333334,1068,0
1613000,111.98333333333333,1158,0
1614000,112.06666666666666,1157,0
1615000,112.13333333333334,1126,0
1616000,112.18333333333334,1117,0
1617000,112.21666666666667,1086,0
1618000,112.35,1103,0
1619000,112.4,1131,0
1620000,112.48333333333333,1132,0
1621000,112.65,1149,0
1622000,112.66666666666667,1199,0
1623000,112.76666666666667,1066,0
1624000,112.83333333333333,1112,0
1625000,112.91666666666667,1205,0
1626000,112.93333333333334,1089,0
1627000,112.96666666666667,1162,0
1628000,113.0,1123,0
1629000,113.11666666666666,1191,0
1630000,113.3,1126,0
1631000,113.16666666666667,1199,0
1632000,113.23333333333333,1140,0
1633000,113.36666666666666,1138,0
1634000,113.48333333333333,1150,0
1635000,113.53333333333333,1158,0
1636000,113.65,1177,0
1637000,113.78333333333333,1142,0
1638000,113.81666666666666,1106,0
1639000,113.83333333333333,1151,0
1640000,113.91666666666667,1147,0
1641000,113.95,1155,0
1642000,114.01666666666667,1097,0
1643000,114.1,1107,0
1644000,114.15,1180,0
1645000,114.1,1175,0
1646000,114.26666666666667,1137,0
1647000,114.43333333333334,1134,0
1648000,114.4,1154,0
1649000,114.45,1117,0
1650000,114.58333333333333,1144,0
1651000,114.81666666666666,1145,0
1652000,114.75,1152,0
1653000,114.81666666666666,1074,0
1654000,114.91666666666667,1196,0
1655000,114.98333333333333,1159,0
1656000,114.96666666666667,1189,0
1657000,115.01666666666667,1122,0
1658000,115.11666666666666,1194,0
1659000,115.08333333333333,1144,0
1660000,115.31666666666666,1199,0
1661000,115.43333333333334,1159,0
1662000,115.45,1178,0
1663000,115.6,1186,0
1664000,115.68333333333334,1130,0
1665000,115.65,1147,0
1666000,115.73333333333333,1184,0
1667000,115.75,1212,0
1668000,115.93333333333334,1119,0
1669000,115.91666666666667,1119,0
1670000,115.95,1064,0
1671000,116.05,1160,0
1672000,116.05,1168,0
1673000,116.1,1149,0
1674000,116.2,1154,0
1675000,116.26666666666667,1168,0
1676000,116.28333333333333,1130,0
1677000,116.4,1143,0
1678000,116.55,1179,0
1679000,116.65,1168,0
1680000,116.81666666666666,1217,0
1681000,116.86666666666666,1182,0
1682000,116.78333333333333,1142,0
1683000,116.96666666666667,1176,0
1684000,116.95,1167,0
1685000,117.01666666666667,1143,0
1686000,117.08333333333333,1205,0
1687000,117.15,1191,0
1688000,117.16666666666667,1165,0
1689000,117.31666666666666,1183,0
1690000,117.21666666666667,1149,0
1691000,117.36666666666666,1241,0
1692000,117.58333333333333,1145,0
1693000,117.73333333333333,1192,0
1694000,117.71666666666667,1214,0
1695000,117.78333333333333,1196,0
1696000,117.75,1182,0
1697000,117.9,1178,0
1698000,117.93333333333334,1232,0
1699000,117.96666666666667,1195,0
1700000,118.08333333333333,1245,0
1701000,118.13333333333334,1231,0
1702000,118.13333333333334,1202,0
1703000,118.3,1170,0
1704000,118.2,1185,0
1705000,118.28333333333333,1135,0
1706000,118.48333333333333,1163,0
1707000,118.66666666666667,1163,0
1708000,118.56666666666666,1162,0
1709000,118.81666666666666,1251,0
1710000,118.8,1145,0
1711000,118.76666666666667,1194,0
1712000,118.95,1214,0
1713000,119.01666666666667,1214,0
1714000,118.96666666666667,1181,0
1715000,119.05,1196,0
1716000,119.2,1214,0
1717000,119.16666666666667,1166,0
1718000,119.23333333333333,1186,0
1719000,119.4,1216,0
1720000,119.4,1204,0
1721000,119.55,1171,0
1722000,119.58333333333333,1228,0
1723000,119.7,1250,0
1724000,119.71666666666667,1236,0
1725000,119.86666666666666,1216,0
1726000,119.9,1225,0
1727000,120.0,1220,0
1728000,120.05,1207,0
1729000,120.06666666666666,1231,0
1730000,120.1,1260,0
1731000,120.16666666666667,1222,0
1732000,120.16666666666667,1239,0
1733000,120.35,1191,0
1734000,120.38333333333334,1194,0
1735000,120.45,1233,0
1736000,120.56666666666666,1263,0
1737000,120.73333333333333,1252,0
1738000,120.81666666666666,1232,0
1739000,120.88333333333334,1197,0
1740000,120.88333333333334,1271,0
1741000,120.93333333333334,1186,0
1742000,120.88333333333334,1291,0
1743000,121.01666666666667,1273,0
1744000,121.01666666666667,1153,0
1745000,121.13333333333334,1181,0
1746000,121.18333333333334,1224,0
1747000,121.31666666666666,1239,0
1748000,121.36666666666666,1212,0
1749000,121.38333333333334,1231,0
1750000,121.48333333333333,1139,0
1751000,121.71666666666667,1190,0
1752000,121.75,1162,0
1753000,121.81666666666666,1204,0
1754000,121.8,1200,0
1755000,121.98333333333333,1248,0
1756000,121.93333333333334,1220,0
1757000,122.05,1230,0
1758000,122.03333333333333,1247,0
1759000,122.1,1285,0
1760000,122.16666666666667,1186,0
1761000,122.28333333333333,1193,0
1762000,122.25,1208,0
1763000,122.33333333333333,1182,0
1764000,122.51666666666667,1228,0
1765000,122.61666666666666,1243,0
1766000,122.61666666666666,1262,0
1767000,122.78333333333333,1248,0
1768000,122.8,1214,0
1769000,122.83333333333333,1240,0
1770000,122.96666666666667,1169,0
1771000,122.98333333333333,1255,0
1772000,123.01666666666667,1213,0
1773000,123.1,1243,0
1774000,123.11666666666666,1235,0
1775000,123.2,1213,0
1776000,123.33333333333333,1234,0
1777000,123.41666666666667,1200,0
1778000,123.41666666666667,1257,0
1779000,123.56666666666666,1242,0
1780000,123.65,1256,0
1781000,123.65,1249,0
1782000,123.71666666666667,1220,0
1783000,123.93333333333334,1226,0
1784000,124.0,1271,0
1785000,123.98333333333333,1278,0
1786000,124.0,1217,0
1787000,124.08333333333333,1263,0
1788000,124.16666666666667,1300,0
1789000,124.15,1227,0
1790000,124.25,1226,0
1791000,124.35,1239,0
1792000,124.46666666666667,1242,0
1793000,124.58333333333333,1223,0
1794000,124.6,1232,0
1795000,124.61666666666666,1239,0
1796000,124.83333333333333,1259,0
1797000,124.8,1270,0
1798000,124.88333333333334,1256,0
1799000,124.95,1238,0
1800000,124.96666666666667,1287,0
1801000,125.11666666666666,1252,0
1802000,125.06666666666666,1236,0
1803000,125.13333333333334,1274,0
1804000,125.2,1254,0
1805000,125.31666666666666,1232,0
1806000,125.46666666666667,1295,0
1807000,125.55,1235,0
1808000,125.51666666666667,1233,0
1809000,125.61666666666666,1299,0
1810000,125.73333333333333,1277,0
1811000,125.76666666666667,1265,0
1812000,125.81666666666666,1243,0
1813000,125.91666666666667,1208,0
1814000,125.96666666666667,1293,0
1815000,126.05,1251,0
1816000,126.15,1294,0
1817000,126.16666666666667,1284,0
1818000,126.25,1285,0
1819000,126.28333333333333,1239,0
1820000,126.38333333333334,1282,0
1821000,126.45,1280,0
1822000,126.46666666666667,1299,0
1823000,126.75,1265,0
1824000,126.71666666666667,1232,0
1825000,126.76666666666667,1339,0
1826000,126.93333333333334,1231,0
1827000,126.96666666666667,1299,0
1828000,126.93333333333334,1247,0
1829000,126.96666666666667,1259,0
1830000,127.06666666666666,1255,0
1831000,127.11666666666666,1279,0
1832000,127.1,1270,0
1833000,127.35,1280,0
1834000,127.43333333333334,1293,0
1835000,127.35,1321,0
1836000,127.48333333333333,1252,0
1837000,127.56666666666666,1298,0
1838000,127.68333333333334,1309,0
1839000,127.76666666666667,1280,0
1840000,127.8,1228,0
1841000,127.88333333333334,1306,0
1842000,127.93333333333334,1284,0
1843000,127.98333333333333,1224,0
1844000,128.0,1290,0
1845000,128.1,1310,0
1846000,128.11666666666667,1231,0
1847000,128.28333333333333,1326,0
1848000,128.2,1300,0
1849000,128.33333333333334,1328,0
1850000,128.38333333333333,1313,0
1851000,128.5,1252,0
1852000,128.66666666666666,1280,0
1853000,128.7,1305,0
1854000,128.7,1290,0
1855000,128.86666666666667,1293,0
1856000,128.95,1312,0
1857000,128.98333333333332,1295,0
1858000,129.13333333333333,1335,0
1859000,129.1,1313,0
1860000,129.03333333333333,1272,0
1861000,129.23333333333332,1308,0
1862000,129.23333333333332,1295,0
1863000,129.26666666666668,1309,0
1864000,129.48333333333332,1299,0
1865000,129.5,1268,0
1866000,129.66666666666666,1366,0
1867000,129.76666666666668,1330,0
1868000,129.8,1281,0
1869000,129.85,1286,0
1870000,129.86666666666667,1312,0
1871000,129.96666666666667,1310,0
1872000,130.03333333333333,1279,0
1873000,130.0,1335,0
1874000,130.08333333333334,1328,0
1875000,130.23333333333332,1335,0
1876000,130.18333333333334,1280,0
1877000,130.3,1291,0
1878000,130.4,1266,0
1879000,130.55,1391,0
1880000,130.51666666666668,1325,0
1881000,130.75,1339,0
1882000,130.71666666666667,1326,0
1883000,130.76666666666668,1369,0
1884000,130.81666666666666,1332,0
1885000,131.01666666666668,1331,0
1886000,131.0,1303,0
1887000,131.03333333333333,1312,0
1888000,131.01666666666668,1257,0
1889000,131.15,1329,0
1890000,131.23333333333332,1412,0
1891000,131.35,1243,0
1892000,131.28333333333333,1338,0
1893000,131.41666666666666,1369,0
1894000,131.51666666666668,1274,0
1895000,131.68333333333334,1257,0
1896000,131.66666666666666,1325,0
1897000,131.88333333333333,1315,0
1898000,131.78333333333333,1337,0
1899000,132.01666666666668,1332,0
1900000,131.93333333333334,1386,0
1901000,132.01666666666668,1356,0
1902000,132.05,1277,0
1903000,132.15,1328,0
1904000,132.16666666666666,1339,0
1905000,132.23333333333332,1310,0
1906000,132.38333333333333,1404,0
1907000,132.43333333333334,1396,0
1908000,132.45,1338,0
1909000,132.58333333333334,1321,0
1910000,132.58333333333334,1338,0
1911000,132.78333333333333,1366,0
1912000,132.81666666666666,1371,0
1913000,132.86666666666667,1306,0
1914000,132.98333333333332,1340,0
1915000,132.95,1365,0
1916000,133.05,1337,0
1917000,133.1,1329,0
1918000,133.21666666666667,1361,0
1919000,133.28333333333333,1350,0
1920000,133.28333333333333,1324,0
1921000,133.35,1329,0
1922000,133.48333333333332,1354,0
1923000,133.63333333333333,1323,0
1924000,133.56666666666666,1354,0
1925000,133.73333333333332,1369,0
1926000,133.78333333333333,1386,0
1927000,133.95,1408,0
1928000,133.95,1300,0
1929000,134.0,1378,0
1930000,133.93333333333334,1423,0
1931000,134.08333333333334,1374,0
1932000,134.1,1345,0
1933000,134.18333333333334,1270,0
1934000,134.26666666666668,1322,0
1935000,134.33333333333334,1375,0
1936000,134.51666666666668,1324,0
